news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000625-20260421-23,000625.SZ,2026-04-21,剑桥科技A股交易异常波动 无未披露重大信息,4月21日，剑桥科技（603083.SH，06166.HK)发布公告称，公司A股股票在2026年4月17日、4月20日及4月21日连续三个交易日内，日收盘价格涨幅偏离值累计达到20%。依据《上海证券交易所交易规则》相关条款，此情形构成股票交易异常波动。,财中社,http://finance.eastmoney.com/a/202604213712852876.html,长安汽车,剑桥科技A股交易异常波动 无未披露重大信息 4月21日，剑桥科技（603083.SH，06166.HK)发布公告称，公司A股股票在2026年4月17日、4月20日及4月21日连续三个交易日内，日收盘价格涨幅偏离值累计达到20%。依据《上海证券交易所交易规则》相关条款，此情形构成股票交易异常波动。,0,0,0,0.0
000625-20260421-24,000625.SZ,2026-04-21,今日17只A股跌停 综合行业跌幅最大,证券时报·数据宝统计，截至上午收盘，今日沪指跌0.24%，A股成交量842.65亿股，成交金额15837.84亿元，比上一个交易日减少8.15%。个股方面，1478只个股上涨，其中涨停48只，3893只个股下跌，其中跌停17只。,财联社,http://stock.eastmoney.com/a/202604213712074130.html,长安汽车,今日17只A股跌停 综合行业跌幅最大 证券时报·数据宝统计，截至上午收盘，今日沪指跌0.24%，A股成交量842.65亿股，成交金额15837.84亿元，比上一个交易日减少8.15%。个股方面，1478只个股上涨，其中涨停48只，3893只个股下跌，其中跌停17只。,0,0,0,0.0
000625-20260421-25,000625.SZ,2026-04-21,板块异动 | A股煤炭开采精选指数涨幅居前,上证报中国证券网讯（记者王文嫣）截至4月21日10点45分，万得煤炭开采精选指数涨幅超过2%。个股中，华阳股份、晋控煤业、兖矿能源、淮北矿业、陕西煤业涨幅居前。 国海证券最新研报观点认为，从大方向来看，煤炭开采行业供应端约束逻辑未变，需求端可能阶段性起伏波动，价格亦呈现一定震荡和动态再平衡,金融投资报,http://finance.eastmoney.com/a/202604213712017970.html,长安汽车,板块异动 | A股煤炭开采精选指数涨幅居前 上证报中国证券网讯（记者王文嫣）截至4月21日10点45分，万得煤炭开采精选指数涨幅超过2%。个股中，华阳股份、晋控煤业、兖矿能源、淮北矿业、陕西煤业涨幅居前。 国海证券最新研报观点认为，从大方向来看，煤炭开采行业供应端约束逻辑未变，需求端可能阶段性起伏波动，价格亦呈现一定震荡和动态再平衡,0,0,0,0.0
000625-20260421-26,000625.SZ,2026-04-21,“盈利修复”进行时！A股有望保持强势,A股市场亦出现上行态势，上证综指重新站稳4000点整数关口，同时创业板指数创10年新高。从市场结构看，A股热点板块呈现鲜明的结构性特征，半导体及稀有金属板块持续引领市场上涨，成为带动指数上行的重要力量。与此同时，市场风格呈现“小票强、大票弱”的分化格局。,金融投资网,http://finance.eastmoney.com/a/202604213711371281.html,长安汽车,“盈利修复”进行时！A股有望保持强势 A股市场亦出现上行态势，上证综指重新站稳4000点整数关口，同时创业板指数创10年新高。从市场结构看，A股热点板块呈现鲜明的结构性特征，半导体及稀有金属板块持续引领市场上涨，成为带动指数上行的重要力量。与此同时，市场风格呈现“小票强、大票弱”的分化格局。,1,1,0,1.0
000625-20260421-27,000625.SZ,2026-04-21,A股开盘｜沪指跌0.15% CPO板块走低,四大股指集体低开，沪指开盘报4075.85点，跌0.15%，深成指开盘报14920.38点，跌0.31%，创业板指开盘报3662.26点，跌0.42%，科创综指开盘报1848.75点，跌0.47%。CPO、光纤、液冷服务器、消费电子板块走低，能源金属、锂电板块走强。,tencent,http://stock.eastmoney.com/a/202604213711780276.html,长安汽车,A股开盘｜沪指跌0.15% CPO板块走低 四大股指集体低开，沪指开盘报4075.85点，跌0.15%，深成指开盘报14920.38点，跌0.31%，创业板指开盘报3662.26点，跌0.42%，科创综指开盘报1848.75点，跌0.47%。CPO、光纤、液冷服务器、消费电子板块走低，能源金属、锂电板块走强。,0,0,0,0.0
000625-20260421-28,000625.SZ,2026-04-21,A股先抑后扬 科创板领跌提示调整压力,周二（4月21日）A股先抑后扬，科创板领跌。截至终盘：上证指数收报4085.08点，微涨2.95点，涨幅0.07%；深证综指收报2761.35点，微跌0.93点，跌幅0.03%；科创综指小跌0.81%；中小综指微跌0.07%；创业板综指微涨0.02%。,tencent,http://finance.eastmoney.com/a/202604213712283280.html,长安汽车,A股先抑后扬 科创板领跌提示调整压力 周二（4月21日）A股先抑后扬，科创板领跌。截至终盘：上证指数收报4085.08点，微涨2.95点，涨幅0.07%；深证综指收报2761.35点，微跌0.93点，跌幅0.03%；科创综指小跌0.81%；中小综指微跌0.07%；创业板综指微涨0.02%。,0,0,0,0.0
000625-20260421-29,000625.SZ,2026-04-21,603605，拟10派12元！超百家A股公司披露分红预案,东方财富choice数据显示，4月21日晚，有约120家A股公司披露2025年年度利润分配方案，有多家公司每股派现在1元（含）以上。 其中，化妆品巨头珀莱雅(603605)宣布，拟每股派发现金红利1.2元（含税，下同），不进行资本公积金转增股本，不送红股。,tencent,http://finance.eastmoney.com/a/202604213712866871.html,长安汽车,603605，拟10派12元！超百家A股公司披露分红预案 东方财富choice数据显示，4月21日晚，有约120家A股公司披露2025年年度利润分配方案，有多家公司每股派现在1元（含）以上。 其中，化妆品巨头珀莱雅(603605)宣布，拟每股派发现金红利1.2元（含税，下同），不进行资本公积金转增股本，不送红股。,1,1,0,1.0
000625-20260421-30,000625.SZ,2026-04-21,67只A股筹码大换手（4月21日）,个股方面，今日67只A股换手率超过20%，其中，C盛合、C福恩等6只个股换手率达五成以上，半数筹码易主。,tencent,http://stock.eastmoney.com/a/202604213712305777.html,长安汽车,67只A股筹码大换手（4月21日） 个股方面，今日67只A股换手率超过20%，其中，C盛合、C福恩等6只个股换手率达五成以上，半数筹码易主。,0,0,0,0.0
000625-20260421-31,000625.SZ,2026-04-21,【盘中播报】16只A股跌停 综合行业跌幅最大,证券时报·数据宝统计，截至上午10:28，今日沪指跌0.41%，A股成交量625.03亿股，成交金额11874.27亿元，比上一个交易日减少9.63%。个股方面，1449只个股上涨，其中涨停33只，3931只个股下跌，其中跌停16只。,tencent,http://finance.eastmoney.com/a/202604213712033853.html,长安汽车,【盘中播报】16只A股跌停 综合行业跌幅最大 证券时报·数据宝统计，截至上午10:28，今日沪指跌0.41%，A股成交量625.03亿股，成交金额11874.27亿元，比上一个交易日减少9.63%。个股方面，1449只个股上涨，其中涨停33只，3931只个股下跌，其中跌停16只。,0,0,0,0.0
000625-20260421-32,000625.SZ,2026-04-21,A股收评：超3400只个股下跌，三大指数集体收涨,A股收评：超3400只个股下跌，三大指数集体收涨，电信、石油化工领涨，互联网板块下跌 21日，A股三大指数集体低开，午盘后集体翻红。Wind数据显示，截至收盘，上证指数涨0.07%，深证成指涨0.10%，创业板指涨0.31%。,tencent,http://stock.eastmoney.com/a/202604213712765813.html,长安汽车,A股收评：超3400只个股下跌，三大指数集体收涨 A股收评：超3400只个股下跌，三大指数集体收涨，电信、石油化工领涨，互联网板块下跌 21日，A股三大指数集体低开，午盘后集体翻红。Wind数据显示，截至收盘，上证指数涨0.07%，深证成指涨0.10%，创业板指涨0.31%。,-1,-1,0,-1.0
000625-20260421-33,000625.SZ,2026-04-21,【盘中播报】19只A股跌停 计算机行业跌幅最大,证券时报·数据宝统计，截至下午13:58，今日沪指跌0.02%，A股成交量1035.80亿股，成交金额19736.33亿元，比上一个交易日减少7.86%。个股方面，1621只个股上涨，其中涨停55只，3764只个股下跌，其中跌停19只。,tencent,http://finance.eastmoney.com/a/202604213712163747.html,长安汽车,【盘中播报】19只A股跌停 计算机行业跌幅最大 证券时报·数据宝统计，截至下午13:58，今日沪指跌0.02%，A股成交量1035.80亿股，成交金额19736.33亿元，比上一个交易日减少7.86%。个股方面，1621只个股上涨，其中涨停55只，3764只个股下跌，其中跌停19只。,0,0,0,0.0
000625-20260421-34,000625.SZ,2026-04-21,A股低开：CPO概念股回调 能源金属逆市拉升,中泰证券认为，中期来看，A股市场没有大幅下行的系统性风险，但出现“快牛”概率不高，建议“控制仓位、结构优先”。,tencent,http://finance.eastmoney.com/a/202604213712057162.html,长安汽车,A股低开：CPO概念股回调 能源金属逆市拉升 中泰证券认为，中期来看，A股市场没有大幅下行的系统性风险，但出现“快牛”概率不高，建议“控制仓位、结构优先”。,-1,-1,0,-1.0
000625-20260421-35,000625.SZ,2026-04-21,美伊停火协议即将到期 A股缩量震荡 这些板块成资金“避风港”,4月21日，A股缩量整理，指数微红，但个股跌多涨少，科技股略有回调，资金转向煤炭、银行等防御性板块。 受访人士分析，4月22日美伊停火协议即将到期，双方公开表态仍存在明显分歧，局势能否缓和尚不确定，市场资金因此较为谨慎。,tencent,http://finance.eastmoney.com/a/202604213712851594.html,长安汽车,美伊停火协议即将到期 A股缩量震荡 这些板块成资金“避风港” 4月21日，A股缩量整理，指数微红，但个股跌多涨少，科技股略有回调，资金转向煤炭、银行等防御性板块。 受访人士分析，4月22日美伊停火协议即将到期，双方公开表态仍存在明显分歧，局势能否缓和尚不确定，市场资金因此较为谨慎。,0,0,0,0.0
000625-20260421-36,000625.SZ,2026-04-21,年报季透视A股：逾1700家上市公司拟分红,A股年报披露进入加速期。Wind数据显示，截至4月20日晚，A股共有2285家上市公司披露2025年年报，1745家公司计划进行2025年度现金分红，占比约为76.37%。行业头部公司频现大额分红，向市场传递出业绩扎实、盈利能力稳定与稳健的现金流信息。,tencent,http://finance.eastmoney.com/a/202604213711292612.html,长安汽车,年报季透视A股：逾1700家上市公司拟分红 A股年报披露进入加速期。Wind数据显示，截至4月20日晚，A股共有2285家上市公司披露2025年年报，1745家公司计划进行2025年度现金分红，占比约为76.37%。行业头部公司频现大额分红，向市场传递出业绩扎实、盈利能力稳定与稳健的现金流信息。,1,1,0,1.0
000625-20260421-37,000625.SZ,2026-04-21,A股午盘｜创业板指跌0.94% 算力股走弱,沪指报4072.39点，跌0.24%，深成指报14854.08点，跌0.75%，创业板指报3642.83点，跌0.94%，科创综指报1826.08点，跌1.69%。算力、液冷服务器、半导体、互联网电商板块跌幅居前，券商股走弱；煤炭、电力股逆势走强，工业气体概念活跃，影视院线、银行、,tencent,http://stock.eastmoney.com/a/202604213712046859.html,长安汽车,A股午盘｜创业板指跌0.94% 算力股走弱 沪指报4072.39点，跌0.24%，深成指报14854.08点，跌0.75%，创业板指报3642.83点，跌0.94%，科创综指报1826.08点，跌1.69%。算力、液冷服务器、半导体、互联网电商板块跌幅居前，券商股走弱；煤炭、电力股逆势走强，工业气体概念活跃，影视院线、银行、,0,0,0,0.0
000625-20260421-38,000625.SZ,2026-04-21,年报季透视A股：逾1700家上市公司拟分红,A股年报披露进入加速期。Wind数据显示，截至4月20日晚，A股共有2285家上市公司披露2025年年报，1745家公司计划进行2025年度现金分红，占比约为76.37%。行业头部公司频现大额分红，向市场传递出业绩扎实、盈利能力稳定与稳健的现金流信息。,tencent,http://finance.eastmoney.com/a/202604213711287261.html,长安汽车,年报季透视A股：逾1700家上市公司拟分红 A股年报披露进入加速期。Wind数据显示，截至4月20日晚，A股共有2285家上市公司披露2025年年报，1745家公司计划进行2025年度现金分红，占比约为76.37%。行业头部公司频现大额分红，向市场传递出业绩扎实、盈利能力稳定与稳健的现金流信息。,1,1,0,1.0
000625-20260421-39,000625.SZ,2026-04-21,A股继续反弹，沪指逼近4100点，超3400只个股上涨！4700亿消费电子龙头涨停，外资唱多中国资产｜A股收盘,与此同时，截至一季度末，多只A股的前十大流通股东中新进出现摩根士丹利、高盛、瑞银、摩根大通等外资券商的身影，韩国投资者亦通过陆股通渠道积极布局中国资产。,tencent,http://finance.eastmoney.com/a/202604213712212811.html,长安汽车,A股继续反弹，沪指逼近4100点，超3400只个股上涨！4700亿消费电子龙头涨停，外资唱多中国资产｜A股收盘 与此同时，截至一季度末，多只A股的前十大流通股东中新进出现摩根士丹利、高盛、瑞银、摩根大通等外资券商的身影，韩国投资者亦通过陆股通渠道积极布局中国资产。,1,1,0,1.0
000625-20260421-40,000625.SZ,2026-04-21,年报季报收官在即！千亿液冷龙头跌停，A股震荡承压,千亿液冷龙头英维克“一”字跌停，直接重创AI算力液冷赛道，拖累整个板块走低。高位题材抱团逻辑短期被打破，对市场风险偏好形成明显压制。 有分析指出，当前市场正处于定期报告披露收官的窗口期，距离月末仅剩不到10个交易日，属于上市公司业绩暴雷的高发期。 从市场运行来看，三大指数在回踩,tencent,http://finance.eastmoney.com/a/202604213712600084.html,长安汽车,年报季报收官在即！千亿液冷龙头跌停，A股震荡承压 千亿液冷龙头英维克“一”字跌停，直接重创AI算力液冷赛道，拖累整个板块走低。高位题材抱团逻辑短期被打破，对市场风险偏好形成明显压制。 有分析指出，当前市场正处于定期报告披露收官的窗口期，距离月末仅剩不到10个交易日，属于上市公司业绩暴雷的高发期。 从市场运行来看，三大指数在回踩,-1,-1,0,-1.0
000625-20260421-41,000625.SZ,2026-04-21,A股收评：创业板指涨0.31%，绿电概念走强,市场探底回升，三大指数集体收红，创业板指此前一度跌超1.5%。截至收盘，沪指涨0.07%，深成指涨0.1%，创业板指涨0.31%。 沪深两市成交额2.41万亿，较上一个交易日缩量1702亿。盘面上，市场热点较为杂乱，全市场超3400只个股下跌。 从板块来看，绿电概念走强，粤电力,tencent,http://finance.eastmoney.com/a/202604213712268158.html,长安汽车,A股收评：创业板指涨0.31%，绿电概念走强 市场探底回升，三大指数集体收红，创业板指此前一度跌超1.5%。截至收盘，沪指涨0.07%，深成指涨0.1%，创业板指涨0.31%。 沪深两市成交额2.41万亿，较上一个交易日缩量1702亿。盘面上，市场热点较为杂乱，全市场超3400只个股下跌。 从板块来看，绿电概念走强，粤电力,-1,-1,0,-1.0
000625-20260421-42,000625.SZ,2026-04-21,A股今日共65只个股涨停 株冶集团收获4连板,4月21日，Wind数据显示，A股市场共计65只个股涨停。其中，工业金属板块株冶集团收获4连板，机器人概念股圣龙股份3连板，商业航天板块神剑股份、中衡设计2连板。,tencent,http://finance.eastmoney.com/a/202604213712251784.html,长安汽车,A股今日共65只个股涨停 株冶集团收获4连板 4月21日，Wind数据显示，A股市场共计65只个股涨停。其中，工业金属板块株冶集团收获4连板，机器人概念股圣龙股份3连板，商业航天板块神剑股份、中衡设计2连板。,0,0,0,0.0
000625-20260421-43,000625.SZ,2026-04-21,本轮反弹修复行情，港股表现为何落后于A股、美股？,其中，近日，美股纳斯达克100、标普500指数均创出历史新高，A股市场创业板指也刷新了自2015年7月以来的近11年新高。相较之下，港股市场恒生科技、恒生互联网科技业指数涨幅相对落后，尚未收复3月中东冲突以来的所有跌幅。,tencent,http://finance.eastmoney.com/a/202604213712077290.html,长安汽车,本轮反弹修复行情，港股表现为何落后于A股、美股？ 其中，近日，美股纳斯达克100、标普500指数均创出历史新高，A股市场创业板指也刷新了自2015年7月以来的近11年新高。相较之下，港股市场恒生科技、恒生互联网科技业指数涨幅相对落后，尚未收复3月中东冲突以来的所有跌幅。,0,0,0,0.0
000625-20260421-44,000625.SZ,2026-04-21,A股三大指数小幅收涨 氦气概念股强势领涨,A股三大指数今日集体小幅上涨，截止收盘，沪指涨0.07%，收报4085.08点；深证成指涨0.10%，收报14982.14点；创业板指涨0.31%，收报3688.94点。沪深京三市成交额24268亿，较昨日缩量1799亿。,tencent,http://finance.eastmoney.com/a/202604213712195835.html,长安汽车,A股三大指数小幅收涨 氦气概念股强势领涨 A股三大指数今日集体小幅上涨，截止收盘，沪指涨0.07%，收报4085.08点；深证成指涨0.10%，收报14982.14点；创业板指涨0.31%，收报3688.94点。沪深京三市成交额24268亿，较昨日缩量1799亿。,1,1,0,1.0
000625-20260421-45,000625.SZ,2026-04-21,A股收盘｜创业板指涨0.31% 铜箔、绿电概念走强,四大股指今日收盘涨跌不一，沪指报收4085.08点，涨0.07%，深成指报收14982.14点，涨0.1%，创业板指报收3688.94点，涨0.31%，科创综指报收1842.37点，跌0.81%。算力股集体调整，液冷服务器、AI应用、创新药、券商等板块下挫；铜箔概念走强，绿电概念表现活跃,tencent,http://stock.eastmoney.com/a/202604213712205277.html,长安汽车,A股收盘｜创业板指涨0.31% 铜箔、绿电概念走强 四大股指今日收盘涨跌不一，沪指报收4085.08点，涨0.07%，深成指报收14982.14点，涨0.1%，创业板指报收3688.94点，涨0.31%，科创综指报收1842.37点，跌0.81%。算力股集体调整，液冷服务器、AI应用、创新药、券商等板块下挫；铜箔概念走强，绿电概念表现活跃,0,0,0,0.0
000625-20260421-46,000625.SZ,2026-04-21,又一波A股公司公布一季报：华绿生物净利增长超70倍！,Wind数据显示，截至4月21日22:15左右，当日有近130家A股上市公司发布2026年一季度业绩报告，包括紫金矿业、牧原股份、温氏股份、华绿生物、福耀玻璃、中国联通等。 华绿生物2026年第一季度归属于上市公司股东的净利润达1.1亿元，同比增幅高达7014.32%。,tencent,http://finance.eastmoney.com/a/202604213712896483.html,长安汽车,又一波A股公司公布一季报：华绿生物净利增长超70倍！ Wind数据显示，截至4月21日22:15左右，当日有近130家A股上市公司发布2026年一季度业绩报告，包括紫金矿业、牧原股份、温氏股份、华绿生物、福耀玻璃、中国联通等。 华绿生物2026年第一季度归属于上市公司股东的净利润达1.1亿元，同比增幅高达7014.32%。,1,1,0,1.0
000625-20260421-47,000625.SZ,2026-04-21,机构策略丨短期A股市场震荡向上趋势仍未改变,因此短期内，A股市场震荡向上趋势仍未改变，结构上以一季报业绩以及产业景气度为主。中长期看，本轮A股行情基础依旧牢固，对市场长期向好的趋势仍然抱有信心，4月底后，随着业绩压制因素消退、特朗普有望开启访华，观察届时市场是否走出新一轮趋势行情。,tencent,http://finance.eastmoney.com/a/202604213711845240.html,长安汽车,机构策略丨短期A股市场震荡向上趋势仍未改变 因此短期内，A股市场震荡向上趋势仍未改变，结构上以一季报业绩以及产业景气度为主。中长期看，本轮A股行情基础依旧牢固，对市场长期向好的趋势仍然抱有信心，4月底后，随着业绩压制因素消退、特朗普有望开启访华，观察届时市场是否走出新一轮趋势行情。,0,0,0,0.0
000625-20260421-48,000625.SZ,2026-04-21,A股限售股解禁一览：17.3亿元市值限售股今日解禁,Wind数据显示，4月21日，共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。 从解禁量来看，1家公司解禁股数超千万股。华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25,tencent,http://finance.eastmoney.com/a/202604213711502985.html,长安汽车,A股限售股解禁一览：17.3亿元市值限售股今日解禁 Wind数据显示，4月21日，共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。 从解禁量来看，1家公司解禁股数超千万股。华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25,0,0,0,0.0
000625-20260421-49,000625.SZ,2026-04-21,A股限售股解禁一览：17.3亿元市值限售股今日解禁,Wind数据显示，周二（4月21日），共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。从解禁量来看，华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25万股。从解禁市值来看，华菱线缆,tencent,http://finance.eastmoney.com/a/202604213711461021.html,长安汽车,A股限售股解禁一览：17.3亿元市值限售股今日解禁 Wind数据显示，周二（4月21日），共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。从解禁量来看，华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25万股。从解禁市值来看，华菱线缆,0,0,0,0.0
000625-20260421-50,000625.SZ,2026-04-21,A股限售股解禁一览：17.3亿元市值限售股今日解禁,每经AI快讯，Wind数据显示，周二（4月21日），共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。 从解禁量来看，华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25万股,tencent,http://finance.eastmoney.com/a/202604213711424510.html,长安汽车,A股限售股解禁一览：17.3亿元市值限售股今日解禁 每经AI快讯，Wind数据显示，周二（4月21日），共有6家公司限售股解禁，合计解禁量为5767.09万股，按最新收盘价计算，合计解禁市值为17.3亿元。 从解禁量来看，华菱线缆、华友钴业、力鼎光电解禁量居前，解禁股数分别为5110.78万股、352.83万股、175.25万股,0,0,0,0.0
000625-20260421-51,000625.SZ,2026-04-21,A股股票回购一览：23家公司披露回购进展,Wind数据显示，4月21日，23家公司共发布25个股票回购相关进展。其中，12家公司首次披露股票回购预案，4家公司回购方案获股东大会通过，2家公司披露股票回购实施进展，5家公司回购方案已实施完毕。 从首次披露回购预案来看，联影医疗、山东威达、纳尔股份回购预案金额最高，分别拟回购不超,tencent,http://finance.eastmoney.com/a/202604213711436213.html,长安汽车,A股股票回购一览：23家公司披露回购进展 Wind数据显示，4月21日，23家公司共发布25个股票回购相关进展。其中，12家公司首次披露股票回购预案，4家公司回购方案获股东大会通过，2家公司披露股票回购实施进展，5家公司回购方案已实施完毕。 从首次披露回购预案来看，联影医疗、山东威达、纳尔股份回购预案金额最高，分别拟回购不超,1,1,0,1.0
000625-20260421-52,000625.SZ,2026-04-21,A股午评：创业板指跌0.94% 算力产业链集体调整,南方财经4月21日电，市场早盘震荡调整，创业板指、深成指盘中均跌超1%。截至收盘，沪指跌0.24%，深成指跌0.75%，创业板指跌0.94%。沪深两市半日成交额1.57万亿，较上个交易日缩量1343亿。盘面上热点较为杂乱，全市场近3900只个股下跌。从板块来看，绿电概念逆势走强，粤电力,tencent,http://stock.eastmoney.com/a/202604213712185558.html,长安汽车,A股午评：创业板指跌0.94% 算力产业链集体调整 南方财经4月21日电，市场早盘震荡调整，创业板指、深成指盘中均跌超1%。截至收盘，沪指跌0.24%，深成指跌0.75%，创业板指跌0.94%。沪深两市半日成交额1.57万亿，较上个交易日缩量1343亿。盘面上热点较为杂乱，全市场近3900只个股下跌。从板块来看，绿电概念逆势走强，粤电力,-1,-1,0,-1.0
000625-20260421-53,000625.SZ,2026-04-21,板块异动 | 多部影片定档五一 A股影视院线板块走高,上证报中国证券网讯（记者曾庆怡）4月21日上午，影视院线板块一度领涨A股。同花顺数据显示，截至10时48分，北京文化、文投控股涨停，博纳影业涨近6%。 消息面上，今年五一档，电影市场迎来多部新片。,tencent,http://finance.eastmoney.com/a/202604213712022440.html,长安汽车,板块异动 | 多部影片定档五一 A股影视院线板块走高 上证报中国证券网讯（记者曾庆怡）4月21日上午，影视院线板块一度领涨A股。同花顺数据显示，截至10时48分，北京文化、文投控股涨停，博纳影业涨近6%。 消息面上，今年五一档，电影市场迎来多部新片。,0,0,0,0.0
000625-20260421-54,000625.SZ,2026-04-21,A股ST类公司从“被动防退”走向“主动提质”,但随着2025年1月1日起新一轮A股退市制度改革落地，这一格局被彻底打破。,tencent,http://finance.eastmoney.com/a/202604213711216844.html,长安汽车,A股ST类公司从“被动防退”走向“主动提质” 但随着2025年1月1日起新一轮A股退市制度改革落地，这一格局被彻底打破。,0,0,0,0.0
000625-20260421-55,000625.SZ,2026-04-21,A股午评：创业板指跌0.94%，算力产业链集体调整,市场早盘震荡调整，创业板指、深成指盘中均跌超1%。截至早盘收盘，沪指跌0.24%，深成指跌0.75%，创业板指跌0.94%。 盘面上热点较为杂乱，全市场近3900只个股下跌。 从板块来看，绿电概念逆势走强，粤电力A、浙江新能、华电辽能涨停； 工业气体概念持续拉升，华特气体,tencent,http://finance.eastmoney.com/a/202604213712066717.html,长安汽车,A股午评：创业板指跌0.94%，算力产业链集体调整 市场早盘震荡调整，创业板指、深成指盘中均跌超1%。截至早盘收盘，沪指跌0.24%，深成指跌0.75%，创业板指跌0.94%。 盘面上热点较为杂乱，全市场近3900只个股下跌。 从板块来看，绿电概念逆势走强，粤电力A、浙江新能、华电辽能涨停； 工业气体概念持续拉升，华特气体,-1,-1,0,-1.0
000625-20260421-56,000625.SZ,2026-04-21,年报季报收官在即 A股将直面上市公司“成绩单”,金融投资网记者林珂 千亿液冷龙头英维克“一”字跌停，直接重创AI算力液冷赛道，拖累整个板块走低。高位题材抱团逻辑短期被打破，对市场风险偏好形成明显压制。有分析指出，当前市场正处于定期报告披露收官的窗口期，距离月末仅剩不到10个交易日，属于上市公司业绩暴雷的高发期。 从市场运行来看,tencent,http://stock.eastmoney.com/a/202604213712304157.html,长安汽车,年报季报收官在即 A股将直面上市公司“成绩单” 金融投资网记者林珂 千亿液冷龙头英维克“一”字跌停，直接重创AI算力液冷赛道，拖累整个板块走低。高位题材抱团逻辑短期被打破，对市场风险偏好形成明显压制。有分析指出，当前市场正处于定期报告披露收官的窗口期，距离月末仅剩不到10个交易日，属于上市公司业绩暴雷的高发期。 从市场运行来看,-1,-1,0,-1.0
000625-20260421-57,000625.SZ,2026-04-21,南京熊猫：截至2026年4月20日A股股东人数为126832户,证券日报网讯 4月21日，南京熊猫在互动平台回答投资者提问时表示，截至2026年4月20日，A股股东人数为126832户，H股变化不大。,tencent,http://finance.eastmoney.com/a/202604213712635929.html,长安汽车,南京熊猫：截至2026年4月20日A股股东人数为126832户 证券日报网讯 4月21日，南京熊猫在互动平台回答投资者提问时表示，截至2026年4月20日，A股股东人数为126832户，H股变化不大。,0,0,0,0.0
000625-20260421-58,000625.SZ,2026-04-21,连板股追踪丨A股今日共65只个股涨停 株冶集团收获4连板,4月21日，Wind数据显示，A股市场共计65只个股涨停。其中工业金属板块株冶集团收获4连板，机器人概念股圣龙股份3连板，商业航天板块神剑股份、中衡设计2连板。一图速览今日连板股>>,tencent,http://finance.eastmoney.com/a/202604213712233876.html,长安汽车,连板股追踪丨A股今日共65只个股涨停 株冶集团收获4连板 4月21日，Wind数据显示，A股市场共计65只个股涨停。其中工业金属板块株冶集团收获4连板，机器人概念股圣龙股份3连板，商业航天板块神剑股份、中衡设计2连板。一图速览今日连板股>>,0,0,0,0.0
000625-20260421-59,000625.SZ,2026-04-21,“20cm”封板涨停！“A股公司收购新三板企业”细节披露,金董汇企业管理发展（北京）有限公司首席经济学家邢星在接受《证券日报》记者采访时表示，从表面看，这是一起“A股公司收购新三板企业”的并购案；但从交易结构和产业逻辑看，海泰科想要的显然不只是并表一家盈利公司，而是借此把自身从汽车模具和塑料零部件业务，进一步推向更宽的高分子新材料平台。,tencent,http://finance.eastmoney.com/a/202604213712150698.html,长安汽车,“20cm”封板涨停！“A股公司收购新三板企业”细节披露 金董汇企业管理发展（北京）有限公司首席经济学家邢星在接受《证券日报》记者采访时表示，从表面看，这是一起“A股公司收购新三板企业”的并购案；但从交易结构和产业逻辑看，海泰科想要的显然不只是并表一家盈利公司，而是借此把自身从汽车模具和塑料零部件业务，进一步推向更宽的高分子新材料平台。,1,1,0,1.0
000625-20260421-60,000625.SZ,2026-04-21,A股持续反弹、板块轮动加速，结构性行情下关注哪些机会？,新华财经北京4月21日电近期A股市场持续反弹，自3月下旬以来，沪指累计上涨超过270点。截至21日收盘，沪指回升至4085.08点。在经历了前期的快速上涨后，近期A股走势趋于平缓，有机构认为，后市将以结构性行情为主，板块轮动或将加速。,tencent,http://finance.eastmoney.com/a/202604213712932894.html,长安汽车,A股持续反弹、板块轮动加速，结构性行情下关注哪些机会？ 新华财经北京4月21日电近期A股市场持续反弹，自3月下旬以来，沪指累计上涨超过270点。截至21日收盘，沪指回升至4085.08点。在经历了前期的快速上涨后，近期A股走势趋于平缓，有机构认为，后市将以结构性行情为主，板块轮动或将加速。,1,1,0,1.0
